label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,1-1-5736,1-1-5741,1-1-5786,1-1-5787,1-1-5789
,561,562,1,214.189285,2.364,0.591037,,C13-label-1,Tridecanoic acid,Tridecanoic acid,C13H26O2,-1.000,0.356199,213.185867,60069.59,113683.16,81995.09,117073.74,69557.35
,563,563,5,203.001846,2.074,0.834838,[M-H]-,C12 PARENT,Guaiacol sulfate,Guaiacol sulfate,C7H8O5S,0.019,0.601326,203.001846,487445.09,386358.00,571278.31,475099.22,1069890.00
,563,564,3,204.005066,2.064,0.820491,,C13-label-1,Guaiacol sulfate,Guaiacol sulfate,C7H8O5S,0.009,1.271533,203.001846,28193.09,30989.46,41521.56,30045.24,68950.62
,565,565,5,203.055984,13.146,0.778487,[M-H]-,C12 PARENT,2-O-Ethyl ascorbic acid isomer,2-O-Ethyl ascorbic acid isomer,C8H12O6,0.189,0.601165,203.055984,69651.35,62145.80,44718.84,28934.82,49785.24
,566,566,5,203.067200,13.422,0.851357,[M-H]-,C12 PARENT,gamma-D-Glutamylglycine,gamma-D-Glutamylglycine,C7H12N2O5,0.272,0.751415,203.067200,94264.02,78762.74,74496.06,57512.57,89125.87
,566,567,1,204.070465,13.417,0.629380,,C13-label-1,gamma-D-Glutamylglycine,gamma-D-Glutamylglycine,C7H12N2O5,0.277,1.121581,203.067200,6185.01,2770.57,1390.93,1889.89,2652.79
,566,568,0,207.081543,13.408,0.052706,,C13-label-4,gamma-D-Glutamylglycine,gamma-D-Glutamylglycine,C7H12N2O5,0.286,3.757946,203.067200,0.00,856.89,0.00,0.00,1042.62
,569,569,5,203.082550,9.145,0.841116,[M-H]-,C12 PARENT,tryptophan,tryptophan,C11H12N2O2,0.370,0.225408,203.082550,22888818.00,17061998.00,21179502.00,16160852.00,21311714.00
,569,570,1,204.085724,9.164,0.799229,,C13-label-1,tryptophan,tryptophan,C11H12N2O2,0.389,1.121497,203.082550,2696237.25,2052042.12,2465205.75,1953202.00,2554593.25
,569,571,4,205.089066,9.150,0.788368,,C13-label-2,tryptophan,tryptophan,C11H12N2O2,0.375,1.190411,203.082550,144434.45,108652.19,127981.54,104148.09,126494.40
,569,572,0,206.092499,9.169,0.297017,,C13-label-3,tryptophan,tryptophan,C11H12N2O2,0.394,0.814423,203.082550,2641.54,2816.90,1521.29,1151.21,2857.81
,573,573,5,203.103638,13.572,0.849172,[M-H]-,C12 PARENT,Val-Ser isomer,Val-Ser isomer,C8H16N2O4,1.604,0.450768,203.103638,20553.93,8902.83,11774.32,5097.46,23987.15
,574,574,2,204.051117,12.335,0.800125,[M-H]-,C12 PARENT,N-(Carboxymethyl)-L-glutamic acid isomer,N-(Carboxymethyl)-L-glutamic acid isomer,C7H11NO6,0.841,1.196467,204.051117,23627.76,14612.12,17530.88,3570.29,27188.62
,575,575,3,204.066437,4.093,0.832448,[M-H]-,C12 PARENT,Indolelactic acid,Indolelactic acid,C11H11NO3,0.097,0.897283,204.066437,1256672.38,1382236.38,1149648.75,1164508.88,1535934.00
,575,576,3,205.069794,4.093,0.820466,,C13-label-1,Indolelactic acid,Indolelactic acid,C11H11NO3,0.097,0.892893,204.066437,148102.66,157602.75,143458.08,106851.84,136550.88
,575,577,0,206.073105,4.161,0.057209,,C13-label-2,Indolelactic acid,Indolelactic acid,C11H11NO3,0.029,1.036636,204.066437,2020.80,0.00,0.00,0.00,0.00
,575,578,0,209.082382,4.087,0.058054,,C13-label-5,Indolelactic acid,Indolelactic acid,C11H11NO3,0.103,4.816643,204.066437,0.00,0.00,2664.18,0.00,0.00
,575,579,0,212.092773,4.121,0.057951,,C13-label-8,Indolelactic acid,Indolelactic acid,C11H11NO3,0.069,3.237467,204.066437,8218.04,3583.31,2710.88,9167.00,8106.72
,580,580,3,204.066437,4.093,0.832448,[M-H]-,C12 PARENT,Cinnamoylglycine,Cinnamoylglycine,C11H11NO3,0.047,0.897283,204.066437,1256672.38,1382236.38,1149648.75,1164508.88,1535934.00
,580,581,3,205.069794,4.093,0.820466,,C13-label-1,Cinnamoylglycine,Cinnamoylglycine,C11H11NO3,0.047,0.892893,204.066437,148102.66,157602.75,143458.08,106851.84,136550.88
,580,582,0,206.073105,4.161,0.057209,,C13-label-2,Cinnamoylglycine,Cinnamoylglycine,C11H11NO3,0.021,1.036636,204.066437,2020.80,0.00,0.00,0.00,0.00
,580,583,0,209.082382,4.087,0.058054,,C13-label-5,Cinnamoylglycine,Cinnamoylglycine,C11H11NO3,0.053,4.816643,204.066437,0.00,0.00,2664.18,0.00,0.00
,580,584,0,212.092773,4.121,0.057951,,C13-label-8,Cinnamoylglycine,Cinnamoylglycine,C11H11NO3,0.019,3.237467,204.066437,8218.04,3583.31,2710.88,9167.00,8106.72
,585,585,3,204.066437,4.093,0.832377,[M-H]-,C12 PARENT,DL-Indole-3-lactic acid,DL-Indole-3-lactic acid,C11H11NO3,1.253,0.897283,204.066437,1256672.38,1382236.38,1149648.75,1164508.88,1535934.00
,585,586,3,205.069794,4.093,0.820466,,C13-label-1,DL-Indole-3-lactic acid,DL-Indole-3-lactic acid,C11H11NO3,1.253,0.892893,204.066437,148102.66,157602.75,143458.08,106851.84,136550.88
,585,587,0,206.073105,4.161,0.057209,,C13-label-2,DL-Indole-3-lactic acid,DL-Indole-3-lactic acid,C11H11NO3,1.321,1.036636,204.066437,2020.80,0.00,0.00,0.00,0.00
,585,588,0,209.082382,4.087,0.058054,,C13-label-5,DL-Indole-3-lactic acid,DL-Indole-3-lactic acid,C11H11NO3,1.247,4.816643,204.066437,0.00,0.00,2664.18,0.00,0.00
,585,589,0,212.092773,4.121,0.056594,,C13-label-8,DL-Indole-3-lactic acid,DL-Indole-3-lactic acid,C11H11NO3,1.281,3.237467,204.066437,8218.04,3583.31,2710.88,9167.00,8106.72
,590,590,4,204.087646,10.672,0.828423,[M-H]-,C12 PARENT,N-Acetyl-D-fucosamine,N-Acetyl-D-fucosamine,C8H15NO5,0.511,0.523361,204.087646,4655.03,2039.10,4176.64,5040.87,5969.02
,591,591,2,209.030106,12.306,0.596590,[M-H]-,C12 PARENT,D-Saccharic acid ,D-Saccharic acid ,C6H10O8,1.694,0.875976,209.030106,33118.30,28609.17,33552.32,18020.91,18047.10
,592,592,2,205.035278,3.969,0.819140,[M-H]-,C12 PARENT,Lipoic acid,Lipoic acid,C8H14O2S2,0.229,4.762877,205.035278,224679.45,202151.88,317582.00,148489.61,11496.26
,592,593,0,206.038696,4.101,0.231374,,C13-label-1,Lipoic acid,Lipoic acid,C8H14O2S2,0.097,4.369396,205.035278,10832.78,8950.46,10429.24,2591.29,0.00
,592,594,0,212.059982,4.068,0.060321,,C13-label-7,Lipoic acid,Lipoic acid,C8H14O2S2,0.130,1.223238,205.035278,0.00,7003.70,0.00,0.00,0.00
,595,595,3,205.071533,12.985,0.695942,[M-H]-,C12 PARENT,Diethyl tartrate isomer,Diethyl tartrate isomer,C8H14O6,0.443,1.116106,205.071533,25107.07,28213.29,34811.95,32271.76,11567.56
,595,596,0,206.074966,13.125,0.185757,,C13-label-1,Diethyl tartrate isomer,Diethyl tartrate isomer,C8H14O6,0.303,0.740448,205.071533,2187.61,1402.05,815.99,1415.37,0.00
,597,597,2,206.082108,4.093,0.796440,[M-H]-,C12 PARENT,Phenylpropionylglycine,Phenylpropionylglycine,C11H13NO3,1.093,0.740422,206.082108,1229354.12,1042036.75,1081354.00,989833.75,1645619.62
,597,598,1,207.085449,4.102,0.743613,,C13-label-1,Phenylpropionylglycine,Phenylpropionylglycine,C11H13NO3,1.102,0.810518,206.082108,142169.06,134560.52,132640.27,100430.72,182921.52
,597,599,0,208.088867,4.117,0.059520,,C13-label-2,Phenylpropionylglycine,Phenylpropionylglycine,C11H13NO3,1.117,0.513297,206.082108,0.00,0.00,4162.52,2560.46,4208.17
,597,600,0,209.092987,4.072,0.054125,,C13-label-3,Phenylpropionylglycine,Phenylpropionylglycine,C11H13NO3,1.072,3.137982,206.082108,0.00,0.00,2442.06,0.00,2888.06
,597,601,0,212.101395,4.133,0.053735,,C13-label-6,Phenylpropionylglycine,Phenylpropionylglycine,C11H13NO3,1.133,4.748084,206.082108,0.00,0.00,2708.35,0.00,0.00
,597,602,0,214.108444,4.107,0.424865,,C13-label-8,Phenylpropionylglycine,Phenylpropionylglycine,C11H13NO3,1.107,3.064456,206.082108,8520.38,14964.69,10059.58,12818.61,7727.69
,597,603,0,215.111679,4.088,0.058301,,C13-label-9,Phenylpropionylglycine,Phenylpropionylglycine,C11H13NO3,1.088,3.617635,206.082108,0.00,0.00,3647.27,1981.18,0.00
,604,604,2,206.082108,4.093,0.796875,[M-H]-,C12 PARENT,N-acetyl-phe,N-acetyl-phe,C11H13NO3,0.121,0.740422,206.082108,1229354.12,1042036.75,1081354.00,989833.75,1645619.62
,604,605,1,207.085449,4.102,0.743613,,C13-label-1,N-acetyl-phe,N-acetyl-phe,C11H13NO3,0.112,0.810518,206.082108,142169.06,134560.52,132640.27,100430.72,182921.52
,604,606,0,208.088867,4.117,0.059520,,C13-label-2,N-acetyl-phe,N-acetyl-phe,C11H13NO3,0.097,0.513297,206.082108,0.00,0.00,4162.52,2560.46,4208.17
,604,607,0,209.092987,4.072,0.054983,,C13-label-3,N-acetyl-phe,N-acetyl-phe,C11H13NO3,0.142,3.137982,206.082108,0.00,0.00,2442.06,0.00,2888.06
,604,608,0,212.101395,4.133,0.054085,,C13-label-6,N-acetyl-phe,N-acetyl-phe,C11H13NO3,0.081,4.748084,206.082108,0.00,0.00,2708.35,0.00,0.00
,604,609,0,214.108444,4.107,0.449084,,C13-label-8,N-acetyl-phe,N-acetyl-phe,C11H13NO3,0.107,3.064456,206.082108,8520.38,14964.69,10059.58,12818.61,7727.69
,604,610,0,215.111679,4.088,0.059248,,C13-label-9,N-acetyl-phe,N-acetyl-phe,C11H13NO3,0.126,3.617635,206.082108,0.00,0.00,3647.27,1981.18,0.00
,611,611,5,207.014435,12.271,0.785299,[M-H]-,C12 PARENT,Hydroxycitric acid isomer,Hydroxycitric acid isomer,C6H8O8,0.863,1.031922,207.014435,94112.29,105297.09,70624.04,65735.43,131367.20
,612,612,5,207.050827,12.325,0.713047,[M-H]-,C12 PARENT,Hexosal isomer,Hexosal isomer,C7H12O7,0.344,0.958045,207.050827,54275.02,47424.00,63330.64,46568.57,73200.32
,613,613,1,207.066071,7.963,0.825060,[M-H]-,C12 PARENT,DL-Benzylsuccinic acid,DL-Benzylsuccinic acid,C11H12O4,1.037,1.031665,207.066071,3238.22,5169.12,1167.69,2407.82,3232.29
,613,614,0,210.077057,7.973,0.052374,,C13-label-3,DL-Benzylsuccinic acid,DL-Benzylsuccinic acid,C11H12O4,1.027,3.413821,207.066071,1688.31,943.71,2150.95,1227.22,1594.84
,615,615,3,207.077347,9.794,0.750915,[M-H]-,C12 PARENT,kynurenine,kynurenine,C10H12N2O3,0.924,0.810550,207.077347,14723.54,16380.85,13900.44,13072.33,10049.26
,616,616,5,207.102417,2.416,0.843893,[M-H]-,C12 PARENT,Elemicin isomer,Elemicin isomer,C12H16O3,1.776,1.178839,207.102417,71908.98,106550.19,76957.20,83570.74,77560.09
,616,617,0,208.105804,2.396,0.059607,,C13-label-1,Elemicin isomer,Elemicin isomer,C12H16O3,1.796,1.026511,207.102417,0.00,9886.47,4269.17,0.00,0.00
,616,618,0,215.128632,2.448,0.055230,,C13-label-8,Elemicin isomer,Elemicin isomer,C12H16O3,1.744,4.042918,207.102417,6310.79,13326.70,11666.11,6737.14,24485.46
,619,619,4,208.061356,3.440,0.834258,[M-H]-,C12 PARENT,p-hydroxyphenylacetylglycine isomer,p-hydroxyphenylacetylglycine isomer,C10H11NO4,0.866,0.880054,208.061356,40300.14,24570.71,32897.88,22791.34,61320.39
,619,620,0,213.077347,4.157,0.058304,,C13-label-5,p-hydroxyphenylacetylglycine isomer,p-hydroxyphenylacetylglycine isomer,C10H11NO4,1.583,4.511504,208.061356,0.00,0.00,2883.78,0.00,0.00
,621,621,1,209.030121,12.306,0.597539,[M-H]-,C12 PARENT,Mucic acid,Mucic acid,C6H10O8,1.574,0.802978,209.030121,32808.20,28476.76,33129.20,18020.91,18047.10
,622,622,2,225.051605,11.702,0.834488,[M-H]-,C12 PARENT,3-Nitro-L- tyrosine,3-Nitro-L- tyrosine,C9H10N2O5,0.092,0.406808,225.051605,5176.76,2570.45,4051.65,2524.72,8074.63
,623,623,5,225.099243,14.245,0.837299,[M-H]-,C12 PARENT,Carnosine,Carnosine,C9H14N4O3,0.214,0.338935,225.099243,772412.69,702103.31,1040609.50,864576.31,1264467.00
,623,624,5,226.102585,14.240,0.823785,,C13-label-1,Carnosine,Carnosine,C9H14N4O3,0.209,0.337431,225.099243,61945.00,62775.06,79433.20,74256.55,126536.15
,623,625,0,227.106003,14.266,0.055535,,C13-label-2,Carnosine,Carnosine,C9H14N4O3,0.235,0.067188,225.099243,0.00,0.00,0.00,0.00,1942.75
,626,626,2,225.113190,2.681,0.582590,[M-H]-,C12 PARENT,Tuberonic acid isomer,Tuberonic acid isomer,C12H18O4,0.004,0.203348,225.113190,104754.16,96231.56,102157.45,71003.78,85658.74
,626,627,0,226.116608,2.847,0.056639,,C13-label-1,Tuberonic acid isomer,Tuberonic acid isomer,C12H18O4,0.162,0.067482,225.113190,3862.39,4970.80,5417.27,2435.96,0.00
,626,628,0,228.124191,2.751,0.055743,,C13-label-3,Tuberonic acid isomer,Tuberonic acid isomer,C12H18O4,0.066,3.946412,225.113190,3496.15,3173.47,3791.89,0.00,6077.27
,629,629,5,225.185913,2.341,0.824199,[M-H]-,C12 PARENT,Myristoleic acid C14:1,Myristoleic acid C14:1,C14H26O2,0.189,0.406565,225.185913,3136021.25,5840076.00,3617785.25,6066729.50,2243373.00
,629,630,1,226.189331,2.346,0.525293,,C13-label-1,Myristoleic acid C14:1,Myristoleic acid C14:1,C14H26O2,0.184,0.134920,225.185913,595116.06,904861.00,495140.00,909762.75,278461.78
,631,631,5,226.083252,7.792,0.852586,[M-H]-,C12 PARENT,Deoxycytidine,Deoxycytidine,C9H13N3O4,0.483,0.337459,226.083252,187072.73,232468.00,171429.11,196498.36,167711.17
,631,632,5,227.086624,7.821,0.705054,,C13-label-1,Deoxycytidine,Deoxycytidine,C9H13N3O4,0.454,0.268775,226.083252,18796.20,23313.88,16128.38,16743.97,19050.69
,633,633,5,227.067139,4.980,0.841556,[M-H]-,C12 PARENT,deoxyuridine,deoxyuridine,C9H12N2O5,1.160,0.940792,227.067139,553260.38,628514.94,387239.09,493574.34,420829.72
,633,634,4,228.070557,4.990,0.811986,,C13-label-1,deoxyuridine,deoxyuridine,C9H12N2O5,1.150,0.602134,227.067139,52541.93,51032.74,21613.09,43471.37,38139.40
,635,635,3,227.128784,3.269,0.738278,[M-H]-,C12 PARENT,Traumatic Acid isomer,Traumatic Acid isomer,C12H20O4,0.599,0.470268,227.128784,85215.12,86295.12,78739.30,73314.71,93294.80
,636,636,3,227.128784,3.269,0.741215,[M-H]-,C12 PARENT,Traumatic Acid,Traumatic Acid,C12H20O4,0.923,0.470268,227.128784,91961.90,99230.09,83534.62,78908.75,112260.54
,637,637,5,227.201538,2.332,0.823168,[M-H]-,C12 PARENT,C14:0(Myristic acid),C14:0(Myristic acid),C14H28O2,0.218,0.537277,227.201538,85568632.00,207217472.00,83705032.00,109854520.00,102901576.00
,637,638,4,228.204788,2.332,0.617574,,C13-label-1,C14:0(Myristic acid),C14:0(Myristic acid),C14H28O2,0.218,0.936101,227.201538,12600720.00,30834406.00,12306279.00,16526081.00,15731733.00
,637,639,3,229.208176,2.337,0.612078,,C13-label-2,C14:0(Myristic acid),C14:0(Myristic acid),C14H28O2,0.213,0.798860,227.201538,825202.19,1794204.12,770012.50,1026823.31,925036.50
,637,640,0,230.211548,2.349,0.064495,,C13-label-3,C14:0(Myristic acid),C14:0(Myristic acid),C14H28O2,0.201,0.729097,227.201538,8230.29,38088.86,10095.02,0.00,14253.35
,641,641,4,228.027786,13.661,0.838489,[M-H]-,C12 PARENT,Phosphoribosylamine,Phosphoribosylamine,C5H12NO7P,0.320,0.334582,228.027786,9943.18,19392.66,12029.51,11641.33,21128.72
,642,642,5,228.081223,12.655,0.850449,[M-H]-,C12 PARENT,Ergothioneine,Ergothioneine,C9H15N3O2S,0.470,0.000000,228.081223,33939.17,45619.59,18654.96,12192.15,13206.66
,642,643,1,229.084549,12.702,0.564931,,C13-label-1,Ergothioneine,Ergothioneine,C9H15N3O2S,0.517,0.133215,228.081223,1655.71,4029.03,614.90,0.00,0.00
,644,644,4,216.098801,10.976,0.833093,[M-H]-,C12 PARENT,N-acetyl-citrulline isomer,N-acetyl-citrulline isomer,C8H15N3O4,1.266,0.847322,216.098801,7351.33,6870.69,7701.38,7461.39,12849.86
,645,645,4,228.160355,2.681,0.839032,[M-H]-,C12 PARENT,N-Decanoylglycine isomer,N-Decanoylglycine isomer,C12H23NO3,0.145,0.735652,228.160355,129774.78,62213.68,73079.84,66049.29,78441.91
,645,646,0,229.163696,2.755,0.064676,,C13-label-1,N-Decanoylglycine isomer,N-Decanoylglycine isomer,C12H23NO3,0.071,0.732431,228.160355,4703.55,2851.73,0.00,0.00,11340.32
,647,647,4,228.160355,2.681,0.839100,[M-H]-,C12 PARENT,N-Decanoylglycine,N-Decanoylglycine,C12H23NO3,1.511,0.735652,228.160355,129774.78,62213.68,73079.84,66049.29,78441.91
,647,648,0,229.163696,2.755,0.065290,,C13-label-1,N-Decanoylglycine,N-Decanoylglycine,C12H23NO3,1.437,0.732431,228.160355,4703.55,2851.73,0.00,0.00,11340.32
,649,649,5,229.011719,13.582,0.835917,[M-H]-,C12 PARENT,ribose-5-phosphate,ribose-5-phosphate,C5H11O8P,0.265,0.732917,229.011719,587914.44,888472.50,494847.88,682942.75,756011.06
,649,650,4,230.015091,13.592,0.670379,,C13-label-1,ribose-5-phosphate,ribose-5-phosphate,C5H11O8P,0.255,0.597044,229.011719,24241.66,36999.64,18994.59,24979.17,33778.03
,651,651,5,229.043991,13.547,0.852551,[M-H]-,C12 PARENT,6-Methoxy-3-(2-thiazolyl)-1H-indole isomer,6-Methoxy-3-(2-thiazolyl)-1H-indole isomer,C12H10N2OS,0.199,0.532955,229.043991,164921.44,149968.61,169967.31,132588.48,159770.94
,651,652,0,230.047241,13.538,0.310721,,C13-label-1,6-Methoxy-3-(2-thiazolyl)-1H-indole isomer,6-Methoxy-3-(2-thiazolyl)-1H-indole isomer,C12H10N2OS,0.190,0.928604,229.043991,7533.53,4065.33,5967.89,4150.71,8381.54
,651,653,0,234.061752,13.547,0.053344,,C13-label-5,6-Methoxy-3-(2-thiazolyl)-1H-indole isomer,6-Methoxy-3-(2-thiazolyl)-1H-indole isomer,C12H10N2OS,0.199,3.715918,229.043991,0.00,1139.12,0.00,0.00,0.00
,651,654,0,237.069992,13.570,0.055422,,C13-label-8,6-Methoxy-3-(2-thiazolyl)-1H-indole isomer,6-Methoxy-3-(2-thiazolyl)-1H-indole isomer,C12H10N2OS,0.222,3.990556,229.043991,1077.13,0.00,0.00,0.00,0.00
,655,655,3,229.082764,13.398,0.834256,[M-H]-,C12 PARENT,Pro-Asp,Pro-Asp,C9H14N2O5,0.410,0.999122,229.082764,8010.61,6624.45,6032.31,3480.23,10254.66
,655,656,0,237.109283,13.307,0.055261,,C13-label-8,Pro-Asp,Pro-Asp,C9H14N2O5,0.501,2.316717,229.082764,0.00,1015.11,0.00,0.00,0.00
,657,657,3,229.107956,3.045,0.809193,[M-H]-,C12 PARENT,Dibutyl oxopropanedioate isomer,Dibutyl oxopropanedioate isomer,C11H18O5,0.619,0.865811,229.107956,29595.79,33392.34,51686.96,31706.26,48948.11
,657,658,0,230.111389,3.013,0.056411,,C13-label-1,Dibutyl oxopropanedioate isomer,Dibutyl oxopropanedioate isomer,C11H18O5,0.587,0.464173,229.107956,0.00,4052.18,3288.66,0.00,0.00
,657,659,0,232.118851,3.101,0.063187,,C13-label-3,Dibutyl oxopropanedioate isomer,Dibutyl oxopropanedioate isomer,C11H18O5,0.675,2.760960,229.107956,4568.58,0.00,12668.71,3065.37,3690.63
,660,660,2,230.103226,11.268,0.769079,[M-H]-,C12 PARENT,Suberyl Glycine,Suberyl Glycine,C10H17NO5,0.015,0.729440,230.103226,4169.78,3631.07,4221.52,1533.48,5655.62
,661,661,5,216.123993,10.419,0.839191,[M-H]-,C12 PARENT,Propionyl carnitine C3,Propionyl carnitine C3,C10H19NO4,0.547,0.635418,216.123993,39693.91,32477.58,29093.67,57102.27,59447.69
,661,662,0,217.127350,10.404,0.253027,,C13-label-1,Propionyl carnitine C3,Propionyl carnitine C3,C10H19NO4,0.532,0.632481,216.123993,1842.12,1060.77,908.72,3787.90,4615.22
,663,663,5,216.123993,10.419,0.840379,[M-H]-,C12 PARENT,Propionyl-L-carnitine isomer 2,Propionyl-L-carnitine isomer 2,C10H19NO4,1.529,0.635418,216.123993,39693.91,32477.58,29093.67,57102.27,59447.69
,663,664,0,217.127350,10.404,0.253027,,C13-label-1,Propionyl-L-carnitine isomer 2,Propionyl-L-carnitine isomer 2,C10H19NO4,1.544,0.632481,216.123993,1842.12,1060.77,908.72,3787.90,4615.22
,665,665,2,217.017303,2.233,0.816564,[M-H]-,C12 PARENT,Tyrosol 4-sulfate,Tyrosol 4-sulfate,C8H10O5S,0.026,1.476537,217.017303,170240.20,68154.09,174139.78,101788.84,247891.44
,665,666,0,218.020706,2.215,0.059076,,C13-label-1,Tyrosol 4-sulfate,Tyrosol 4-sulfate,C8H10O5S,0.044,1.259779,217.017303,0.00,0.00,10000.53,0.00,3550.43
,667,667,2,217.017303,2.233,0.816564,[M-H]-,C12 PARENT,Tyrosol 4-sulfate isomer,Tyrosol 4-sulfate isomer,C8H10O5S,0.190,1.476537,217.017303,170240.20,68154.09,174139.78,101788.84,247891.44
,667,668,0,218.020706,2.215,0.059076,,C13-label-1,Tyrosol 4-sulfate isomer,Tyrosol 4-sulfate isomer,C8H10O5S,0.172,1.259779,217.017303,0.00,0.00,10000.53,0.00,3550.43
,669,669,5,217.082794,13.279,0.835220,[M-H]-,C12 PARENT,Glu-Ala,Glu-Ala,C8H14N2O5,0.272,0.913772,217.082794,186261.33,129090.84,141449.25,94392.04,142114.94
,669,670,3,218.086151,13.284,0.728956,,C13-label-1,Glu-Ala,Glu-Ala,C8H14N2O5,0.267,0.909568,217.082794,14831.66,9028.57,8060.68,5451.53,11965.43
,671,671,5,217.107941,11.101,0.820119,[M-H]-,C12 PARENT,2-Hydroxydecanedioic acid,2-Hydroxydecanedioic acid,C10H18O5,0.182,0.983948,217.107941,102569.54,80234.24,96256.66,81420.06,108449.34
,671,672,2,218.111359,11.117,0.704970,,C13-label-1,2-Hydroxydecanedioic acid,2-Hydroxydecanedioic acid,C10H18O5,0.166,0.629628,217.107941,6576.02,6479.42,8092.45,3534.94,10220.43
,673,673,3,217.119186,14.300,0.836481,[M-H]-,C12 PARENT,Ser-Leu isomer,Ser-Leu isomer,C9H18N2O4,0.103,0.913618,217.119186,10716.24,8607.48,5073.31,12003.87,6488.42
,673,674,0,218.122406,14.552,0.053900,,C13-label-1,Ser-Leu isomer,Ser-Leu isomer,C9H18N2O4,0.149,1.539011,217.119186,0.00,0.00,0.00,608.26,0.00
,675,675,3,224.129059,2.928,0.836418,[M-H]-,C12 PARENT,Terbutaline isomer (1),Terbutaline isomer,C12H19NO3,1.267,0.680803,224.129059,12121.95,11741.94,15364.95,11107.87,6422.26
,676,676,5,219.077393,10.301,0.831961,[M-H]-,C12 PARENT,5-L-Hydroxytryptophan,5-L-Hydroxytryptophan,C11H12N2O3,0.061,0.557201,219.077393,35533.45,18741.38,22189.26,19734.62,30189.98
,677,677,1,220.082596,10.360,0.713295,[M-H]-,C12 PARENT,N-Acetyl-glucosamine,N-Acetyl-glucosamine,C8H15NO6,1.702,0.277328,220.082596,6794.18,6710.14,10443.17,5975.89,8444.42
,677,678,0,225.098434,10.313,0.053147,,C13-label-5,N-Acetyl-glucosamine,N-Acetyl-glucosamine,C8H15NO6,1.749,4.473934,220.082596,0.00,0.00,798.53,0.00,0.00
,679,679,5,441.301086,2.434,0.852604,[M-H]-,C12 PARENT,Maesol isomer,Maesol isomer,C28H42O4,1.758,0.138307,441.301086,127822.74,92536.73,141194.02,82778.20,94017.66
,679,680,1,442.303955,2.448,0.559325,,C13-label-1,Maesol isomer,Maesol isomer,C28H42O4,1.744,1.034952,441.301086,16584.17,10030.27,37515.64,7281.97,10853.91
,679,681,0,452.338745,2.437,0.060953,,C13-label-11,Maesol isomer,Maesol isomer,C28H42O4,1.755,1.754124,441.301086,0.00,0.00,6187.22,0.00,0.00
,679,682,0,457.354279,2.414,0.061173,,C13-label-16,Maesol isomer,Maesol isomer,C28H42O4,1.778,1.000894,441.301086,0.00,0.00,6554.28,0.00,0.00
,679,683,0,443.307495,2.493,0.059151,,C13-label-2,Maesol isomer,Maesol isomer,C28H42O4,1.699,0.619565,441.301086,3735.81,0.00,0.00,0.00,0.00
,684,684,3,221.060104,15.071,0.846116,[M-H]-,C12 PARENT,cystathionine,cystathionine,C7H14N2O4S,0.926,0.207077,221.060104,39316.99,32104.51,35190.94,18408.72,37339.38
,684,685,0,222.063446,15.119,0.174552,,C13-label-1,cystathionine,cystathionine,C7H14N2O4S,0.974,0.274855,221.060104,1144.32,899.47,929.04,802.90,893.82
,686,686,5,221.066528,12.446,0.651396,[M-H]-,C12 PARENT,Ethyl glucuronide,Ethyl glucuronide,C8H14O7,1.183,0.690235,221.066528,177114.00,118280.31,133775.20,144516.19,153084.23
,686,687,0,222.069946,12.410,0.123043,,C13-label-1,Ethyl glucuronide,Ethyl glucuronide,C8H14O7,1.147,0.412270,221.066528,17292.33,11005.14,14208.17,10682.61,14356.27
,688,688,3,221.092850,7.353,0.834570,[M-H]-,C12 PARENT,Gly-Phe,Gly-Phe,C11H14N2O3,1.166,1.449319,221.092850,1171.47,936.82,6713.03,1797.65,5335.63
,688,689,0,229.119186,7.364,0.071398,,C13-label-8,Gly-Phe,Gly-Phe,C11H14N2O3,1.155,3.596258,221.092850,6789.21,5252.92,10711.21,5391.02,5697.76
